"Id","TotalComment","ViewCount"
29801,12,1077
29804,2,64
29808,5,938
29811,10,694
29813,8,168
29814,6,536
29820,3,298
29824,1,121
29829,4,36
29833,3,128
29835,7,46
29836,1,219
29840,3,68
29848,1,59
29850,2,3089
29860,6,117
29862,2,94
29867,4,1294
29868,12,400
29869,4,153
29875,8,298
29878,6,103
29880,11,141
29885,20,576
29887,3,66
29888,10,313
29890,2,518
29902,11,65
29903,3,166
29906,4,172
29908,6,141
29910,12,211
29913,2,76
29917,1,268
29919,4,80
29922,1,50
29923,3,59
29924,9,90
29926,29,4096
29933,2,66
29935,8,958
29939,7,148
29942,2,189
29946,4,474
29947,7,2255
29956,2,254
29960,11,327
29963,5,88
29969,2,109
29971,7,3838
29973,11,1165
29977,3,159
29985,4,191
29990,6,81
29997,2,798
30001,15,257
30002,11,230
30004,6,90
30005,4,146
30008,3,107
30011,2,186
30012,1,241
30015,3,199
30016,5,151
30017,1,56
30025,1,60
30027,6,2783
30031,6,119
30037,7,72
30038,3,487
30041,8,117
30042,1,4778
30050,14,230
30052,6,312
30055,8,710
30060,1,95
30067,7,504
30070,6,124
30071,8,80
30073,9,3088
30076,4,256
30079,6,541
31084,3,75
31088,8,547
31097,7,230
31099,9,433
31100,16,1317
31109,11,426
31110,5,92
31114,6,130
31118,7,321
31120,22,1677
31125,2,118
31130,3,67
31131,3,3669
31135,1,48
31140,4,154
31143,1,70
31145,8,275
31146,9,104
31147,8,651
31152,7,602
31156,2,202
31161,3,82
31162,8,206
31163,9,694
31165,1,68
31167,4,330
31168,3,148
31175,1,63
31181,10,7941
31184,10,227
31189,11,146
31191,2,705
31199,3,36
31202,3,121
31206,6,734
31207,4,168
31209,1,41
31210,5,299
31212,7,362
31217,8,247
31221,12,184
31229,7,93
31232,7,118
31236,10,173
31242,3,90
31243,1,53
31250,18,220
31255,7,113
31257,4,71
31259,1,54
31262,21,1730
31263,11,189
31269,5,110
31275,3,167
31277,1,62
31280,2,151
31284,10,100
31285,8,2768
31293,4,230
31297,8,86
31298,9,3524
31300,11,219
31303,4,51
31306,6,75
31321,8,215
31327,2,65
31332,20,1925
31338,3,119
31342,35,242
31346,2,128
31349,3,404
31350,17,195
31357,1,49
31360,14,11539
31365,3,571
31369,2,332
31380,4,212
31382,10,265
31387,6,118
31393,6,464
31400,3,71
31406,11,706
31408,4,246
31410,1,60
31416,4,80
31418,5,115
31419,3,94
31422,10,166
31431,3,157
31436,7,97
31443,6,319
31445,4,186
31448,11,12165
31452,2,107
31458,3,3453
31462,7,519
31465,2,85
31474,3,125
31475,1,119
31477,1,125
31480,10,804
31483,5,442
31490,3,943
31498,7,5220
31500,2,44
31502,6,323
31504,2,111
31508,8,156
31512,4,291
31514,3,117
31520,5,187
31522,5,116
31526,8,130
31531,19,1134
31536,11,84
31539,2,110
31544,5,407
31546,4,191
31547,5,149
31576,5,113
31579,8,91
31583,3,252
31584,10,636
31590,2,110
31593,5,284
31596,5,320
31597,4,477
31599,3,670
31602,4,4717
31606,4,110
31613,5,11045
31618,2,83
31625,6,748
31626,9,7597
31629,6,316
31633,7,104
31643,6,83
31648,10,80
31651,6,1268
31653,6,272
31656,2,40
31659,3,77
31669,3,117
31672,7,67
31675,1,92
31685,4,110
31688,6,79
31689,5,43
31698,5,221
31699,3,298
31710,4,159
31717,8,45
31726,12,114
31727,9,37
31733,6,176
31740,3,455
31741,5,40
31748,7,215
31753,3,414
31754,1,21
31758,12,1157
31761,5,406
31762,8,60
31768,1,319
31773,3,166
31775,2,119
31776,2,247
31777,3,87
31782,14,1688
31796,3,818
31799,2,278
31800,3,346
31807,4,77
31810,4,2302
31811,6,128
31813,1,175
31815,6,92
31821,1,90
31832,1,62
31843,8,229
31846,7,239
31850,3,70
31851,1,43642
31858,5,146
31859,5,1254
31860,7,128
31864,11,81
31865,4,103
31869,6,306
31872,3,6568
31874,3,127
31885,27,957
31892,4,79
31893,5,62
31900,6,384
31902,5,358
31907,9,205
31908,3,284
31914,1,53
31919,2,79
31920,1,532
31929,3,68
31930,4,605
31933,4,78
31936,1,268
31940,8,1724
31941,3,187
31945,9,427
31953,2,71
31957,10,104
31960,12,248
31961,3,89
31964,7,496
31967,7,91
31972,5,49
31973,4,52
31976,9,3230
31979,5,182
31986,5,367
31991,2,57
31992,6,25
32001,1,71
32005,5,70
32007,2,114
32028,7,206
32030,8,123
32038,2,63
32040,11,61
32041,18,2319
32056,17,751
32061,5,280
32065,4,1661
32070,13,294
32073,1,75
32078,2,70
32081,2,52
32082,3,569
32093,6,155
32096,1,344
32102,8,198
32103,9,714
32107,3,294
32112,3,2152
32114,4,132
32120,6,46
32121,5,73
32128,19,7795
32130,4,67
32133,21,4089
32137,2,101
32139,4,393
32140,1,209
32146,9,102
32148,1,178
32150,3,246
32151,3,68
32160,6,144
32166,9,167
32169,4,114
32170,13,686
32172,6,283
32176,3,134
32184,3,70
32191,2,128
32192,6,91
32197,3,219
32198,10,288
32201,7,60
32203,4,318
32207,12,3278
32211,5,138
32216,2,120
32223,7,45
32225,8,137
32234,5,512
32237,4,146
32243,6,213
32247,14,263
32248,15,124
32257,15,419
32259,7,79
32260,2,97
32267,2,115
32268,5,48
32270,15,350
32271,4,336
32275,5,153
32278,4,361
32285,4,85
32289,21,157
32290,5,100
32296,7,197
32319,10,127
32324,12,145
32329,3,104
32332,4,489
32333,4,38
32334,5,74
32337,3,41
32338,6,143
32340,2,952
32341,7,45
32345,3,102
32346,4,43
32349,11,1866
32355,4,300
32356,14,596
32360,4,108
32364,8,323
32365,5,130
32366,5,77
32370,3,81
32373,3,65
32382,7,783
32387,3,72
32391,1,246
32393,6,112
32398,7,171
32401,3,1561
32406,1,60
32408,8,391
32409,4,75
32413,10,176
32415,10,125
32419,6,151
32420,1,59
32422,4,460
32423,4,194
32426,2,113
32428,3,31
32429,9,93
32437,4,326
32438,6,120
32452,5,292
32454,10,75
32457,3,111
32463,6,96
32471,4,84
32473,10,184
32474,1,36
32485,6,137
32492,6,123
32494,8,87
32497,5,569
32498,6,1107
32504,10,126
32508,19,565
32510,8,880
32519,3,194
32521,4,69
32522,4,62
32527,4,648
32536,3,74
32541,6,74
32543,2,157
32545,6,214
32550,6,170
32555,6,49
32560,3,91
32561,4,94
32564,7,498
32567,2,56
32568,2,55
32570,4,71
32573,1,97
32585,6,180
32588,1,36
32592,11,166
32594,7,252
32607,6,66
32617,11,221
32621,7,221
32622,5,435
32628,13,98
32631,2,139
32635,6,4991
32638,2,136
32644,5,159
32646,4,212
32651,3,108
32654,1,317
32661,2,97
32665,6,2264
32666,2,1427
32670,4,63
32676,2,71
32677,3,48
32680,5,266
32682,3,47
32683,2,86
32687,3,51
32695,3,1123
32699,4,72
32702,1,84
32709,3,619
32711,2,218
32716,4,89
32717,2,728
32722,11,418
32723,5,120
32732,5,43
32737,2,801
32742,3,53
32744,12,183
32750,3,278
32751,4,4077
32753,5,166
32757,3,52
32772,4,214
32777,4,159
32778,5,530
32780,8,197
32784,5,411
32788,2,432
32793,6,516
32794,14,290
32798,6,62
32802,3,91
32806,5,105
32820,4,65
32826,1,138
32828,9,113
32831,4,67
32833,7,118
32834,3,181
32838,2,137
32840,6,90
32843,10,429
32847,5,63
32862,4,377
32863,6,134
32866,5,850
32872,2,458
32874,6,100
32877,4,72
32883,10,106
32893,6,158
32894,2,103
32896,1,26
32897,4,79
32902,5,150
32903,5,89
32907,1,47
32908,9,137
32911,5,292
32912,2,150
32913,5,138
32915,2,70
32917,1,392
32920,6,163
32928,5,125
32930,3,69
32932,3,197
32933,5,107
32936,3,80
32937,7,426
32946,1,96
32948,5,502
32961,1,65
32962,1,113
32979,3,163
32982,4,348
32984,1,43
32986,1,49
32990,1,113
32995,7,520
32996,1,77
32998,4,115
33005,3,426
33006,1,161
33013,4,171
33014,5,76
33022,1,794
33025,3,61
33033,10,149
33035,5,86
33036,2,144
33039,2,167
33042,13,67
33046,2,66
33047,2,36
33048,2,93
33052,3,1544
33057,3,65
33058,5,687
33065,3,85
33068,4,1288
33069,3,74
33071,2,107
33074,3,97
33076,4,96
33080,2,429
33083,4,123
33087,7,155
33094,18,327
33097,6,96
33098,2,90
33099,1,79
33106,2,68
33110,3,118
33116,5,113
33120,17,126
33123,7,143
33131,3,141
33132,23,872
33135,8,170
33139,4,61
33141,5,141
33147,3,95
33151,9,329
33157,2,80
33162,5,175
33163,1,113
33168,1,355
33170,8,144
33174,7,284
33179,6,244
33181,2,236
33188,3,29
33195,1,103
33200,6,101
33205,4,214
33212,5,64
33221,3,100
33228,1,40
33231,11,171
33234,6,97
33235,1,42
33242,4,120
33244,3,82
33245,2,25
33254,1,109
33256,6,74
33261,1,38
33266,4,61
33269,3,145
33270,5,173
33272,4,1743
33273,6,180
33276,4,85
33283,2,110
33286,6,178
33294,13,326
33297,8,2225
33300,2,38
33304,5,106
33305,1,89
33311,10,411
33313,2,130
33314,7,605
33315,7,148
33317,4,94
33322,4,386
33328,10,113
33340,5,81
33344,13,3348
33346,3,115
33350,7,48
33352,11,98
33356,3,85
33358,1,118
33359,6,161
33363,3,147
33368,6,108
33375,5,242
33381,4,80
33387,8,239
33389,8,340
33391,1,44
33392,3,64
33393,4,89
33394,2,38
33396,2,49
33397,4,70
33403,2,167
33408,1,155
33410,9,132
33418,9,942
33429,2,143
33432,5,1923
33438,9,306
33439,4,357
33443,12,157
33444,10,1293
33447,2,90
33448,5,98
33453,8,154
33460,1,151
33464,6,318
33470,10,125
33476,3,1071
33479,8,59
33482,5,158
33484,8,382
33503,8,360
33508,1,605
33509,6,264
33513,5,194
33514,2,290
33517,7,73
33521,11,202
33537,10,359
33538,1,71
33541,6,701
33543,8,170
33546,7,157
33550,5,208
33552,8,80
33553,2,39
33563,5,524
33564,5,1197
33568,7,71
33570,5,89
33572,11,584
33578,2,313
33579,5,1450
33582,3,157
33583,2,680
33586,11,88
33588,6,316
33590,16,195
33599,1,157
33600,2,160
33606,2,71
33610,7,292
33615,2,526
33625,2,99
33626,4,107
33630,9,144
33632,1,94
33633,4,152
33637,2,68
33638,6,571
33641,6,4492
33642,8,307
33644,2,2058
33645,1,501
33654,3,129
33660,5,2504
33671,4,203
33675,1,64
33676,5,73
33679,1,71
33682,5,191
33684,4,110
33685,5,269
33686,13,194
33690,2,316
33693,10,155
33708,2,101
33715,2,122
33717,2,1361
33719,4,101
33722,13,235
33726,9,110
33728,2,43
33734,4,132
33738,6,1591
33740,14,193
33744,10,402
33747,3,34
33751,1,55
33757,7,186
33759,4,220
33760,4,75
33767,2,160
33768,3,158
33769,16,315
33772,8,1699
33778,1,57
33784,1,55
33792,5,214
33793,2,402
33805,6,113
33807,7,2147
33809,1,333
33810,2,32
33811,1,56
33816,3,92
33822,7,10886
33833,1,120
33835,7,362
33836,6,96
33839,3,680
33840,6,46
33842,1,77
33844,2,49
33845,6,185
33851,8,97
33852,6,178
33854,4,125
33860,11,113
33863,2,57
33864,4,194
33865,1,121
33867,4,125
33877,1,54
33888,1,243
33891,5,98
33892,8,196
33901,3,54
33908,4,66
33911,1,107
33913,5,112
33914,4,112
33924,11,403
33930,3,64
33936,3,110
33937,9,99
33941,4,88
33944,6,370
33945,3,157
33946,4,67
33951,2,34
33957,5,179
33959,2,82
33962,2,57
33963,2,245
33966,3,61
33969,2,7229
33983,3,94
33984,2,182
33985,1,448
33999,4,449
34004,8,995
34006,8,126
34007,1,162
34016,4,68
34017,3,97
34023,4,104
34024,1,46
34030,1,36
34033,2,73
34038,8,78
34040,13,95
34042,3,121
34044,8,123
34046,6,135
34050,3,866
34054,2,94
34058,3,71
34061,2,104
34063,5,98
34068,3,245
34073,1,83
34076,1,100
34079,3,109
34081,4,105
34086,12,696
34087,2,103
34090,3,113
34097,4,327
34105,5,451
34106,6,736
34114,3,248
34116,7,715
34121,1,120
34122,6,82
34126,8,328
34128,1,2918
34132,3,85
34134,3,138
34136,4,128
34142,4,29
34144,5,80
34147,7,106
34148,27,217
34149,1,109
34151,2,69
34163,6,285
34166,4,310
34175,3,121
34177,1,90
34181,7,64
34183,1,443
34185,6,282
34186,8,748
34187,14,172
34188,11,125
34195,7,279
34197,6,138
34199,2,70
34202,5,293
34213,6,90
34215,3,99
34218,1,236
34222,11,113
34225,2,70
34234,8,70
34235,3,60
34246,3,75
34255,12,51
34259,6,119
34261,2,99
34274,9,577
34278,1,88
34284,1,172
34287,4,360
34294,3,54
34297,6,39
34303,1,94
34309,2,116
34314,1,59
34318,4,132
34320,5,256
34325,1,62
34328,6,109
34335,3,292
34336,3,61
34341,7,240
34346,1,107
34348,8,3015
34349,5,278
34355,5,615
34360,3,236
34368,3,109
34370,13,137
34373,19,80
34374,4,40
34376,6,532
34384,13,148
34389,3,249
34393,2,61
34395,1,820
34405,4,157
34409,6,119
34418,7,445
34419,3,239
34431,6,81
34433,7,190
34434,2,64
34435,2,87
34443,5,400
34448,4,142
34449,2,286
34457,6,54
34458,3,52
34464,1,66
34465,4,209
34469,3,131
34470,2,64
34482,2,364
34487,3,38
34489,2,25
34492,2,84
34494,4,91
34500,2,95
34501,1,34
34503,2,68
34504,4,64
34505,9,80
34513,2,49
34516,6,95
34521,10,59
34523,5,41
34527,4,51
34528,10,121
34529,8,38
34530,8,195
34531,3,72
34538,3,170
34545,3,157
34546,2,108
34550,2,96
34553,4,660
34554,7,522
34555,6,122
34559,2,105
34560,5,64
34562,1,873
34569,5,412
34574,8,105
34581,10,199
34582,6,1849
34592,4,304
34595,2,57
34599,3,244
34604,10,126
34606,7,61
34616,3,83
34618,8,224
34619,2,83
34624,4,66
34626,4,80
34628,9,161
34632,3,87
34641,3,112
34645,5,74
34647,7,103
34649,3,82
34659,1,94
34660,3,112
34662,6,133
34667,3,851
34672,17,116
34673,11,18947
34677,2,57
34687,15,145
34697,10,121
34698,12,276
34701,4,93
34704,8,462
34708,4,85
34712,2,56
34714,4,1080
34721,6,151
35726,7,81
35728,3,101
35734,6,125
35738,2,124
35742,8,62
35743,1,78
35745,13,199
35751,9,95
35756,5,76
35757,5,112
35759,2,88
35760,9,165
35764,13,85
35766,3,73
35772,8,308
35776,1,162
35779,7,66
35780,3,111
35782,3,162
35785,6,126
35787,1,76
35803,1,35
35805,6,82
35808,3,399
35810,4,350
35814,3,62
35818,2,105
35825,1,133
35828,2,67
35831,1,172
35832,2,177
35834,1,159
35843,6,105
35846,1,91
35847,7,120
35850,4,37
35852,2,162
35854,7,148
35855,5,112
35856,2,109
35863,5,275
35865,2,193
35873,6,389
35879,2,123
35882,14,223
35886,9,162
35893,2,168
35896,4,367
35897,2,105
35899,9,1236
35902,3,100
35903,2,134
35908,5,147
35915,7,184
35916,1,76
35917,3,90
35923,4,3091
35926,2,35
35928,3,46
35930,5,33
35934,6,288
35938,1,88
35950,1,78
35958,3,70
35960,7,80
35966,1,30
35968,8,226
35971,1,91
35975,11,172
35977,1,72
35978,5,54
35979,3,68
35982,1,66
35983,4,73
35986,4,82
35988,4,158
35990,4,160
36000,6,107
36001,1,77
36002,5,84
36012,3,67
36015,3,44
36017,2,78
36029,2,174
36035,7,345
36036,3,75
36042,1,41
36043,3,155
36053,14,334
36054,5,81
36057,2,164
36072,18,81
36074,7,495
36080,5,359
36082,3,29
36087,8,156
36097,10,775
36100,3,44
36107,2,402
36109,6,130
36111,5,138
36117,8,131
36125,3,79
36126,2,467
36131,4,49
36136,4,56
36138,8,105
36141,2,360
36142,1,37
36143,2,77
36149,15,614
36152,2,82
36164,8,136
36167,5,304
36191,7,168
36197,17,218
36198,10,321
36208,2,1936
36211,3,81
36213,3,123
36217,3,108
36219,3,106
36221,3,52
36225,5,174
36230,5,110
36235,6,227
36238,6,63
36245,3,34
36247,1,47
36248,14,152
36252,1,536
36257,3,59
36267,3,91
36270,8,116
36273,10,267
36279,4,363
36280,5,152
36282,3,114
36286,2,92
36288,2,29
36293,3,119
36295,4,45
36303,1,63
36306,7,173
36313,8,116
36314,9,180
36316,2,78
36323,2,115
36325,4,119
36327,9,203
36335,7,92
36336,15,5005
36347,6,628
36349,12,82
36360,6,195
36361,3,217
36370,1,58
36375,9,77
36376,13,167
36381,9,365
36383,8,209
36393,4,81
36396,4,104
36400,5,216
36401,7,162
36402,2,96
36414,6,97
36420,8,324
36427,7,128
36429,1,91
36431,4,36
36432,2,157
36434,2,158
36437,4,174
36444,3,67
36445,1,97
36450,2,61
36456,4,84
36463,2,52
36464,4,109
36468,1,51
36471,19,135
36476,4,411
36479,1,104
36483,2,197
36486,12,77
36490,2,53
36491,1,112
36502,1,31
36503,6,226
36509,5,184
36514,4,177
36519,3,49
36520,24,281
36527,3,106
36528,2,46
36529,5,48
36535,7,185
36543,3,402
36545,10,222
36547,1,56
36548,7,281
36554,1,136
36559,6,255
36560,6,197
36563,8,105
36565,5,165
36567,3,115
36568,1,92
36573,7,112
36575,12,118
36576,5,93
36577,10,82
36579,5,98
36588,6,187
36592,1,64
36595,3,64
36597,8,85
36599,9,435
36602,1,82
36605,4,120
36606,6,65
36609,1,31
36610,1,93
36612,5,50
36613,5,86
36615,3,229
36619,3,43
36636,7,266
36639,4,82
36641,10,93
36642,3,67
36646,4,59
36651,3,111
36652,12,84
36653,3,93
36654,12,89
36659,4,88
36664,2,95
36665,5,70
36666,4,141
36678,13,97
36680,2,124
36684,2,139
36687,5,258
36690,2,1121
36698,1,126
36699,5,93
36701,5,721
36703,1,72
36704,23,487
36711,5,189
36713,1,100
36723,3,144
36730,1,51
36735,1,53
36736,3,33
36740,7,92
36741,4,86
36742,3,128
36745,8,131
36751,4,74
36752,3,68
36756,2,59
36759,8,151
36761,4,121
36762,2,90
36765,11,116
36771,7,880
36775,4,95
36780,6,106
36786,5,178
36799,2,394
36802,7,122
36805,8,195
36807,1,206
36810,2,136
36812,2,265
36813,13,360
36816,1,72
36818,1,108
36823,2,158
36824,6,197
36826,5,97
36837,6,141
36840,7,166
36841,2,100
36844,4,120
36865,2,56
36868,2,48
36874,4,378
36876,5,94
36881,5,187
36884,4,77
36890,6,129
36897,5,174
36902,4,106
36905,2,79
36906,3,74
36914,3,46
36915,2,147
36918,3,74
36919,1,44
36924,6,194
36932,2,139
36937,2,118
36938,4,534
36940,3,93
36943,1,109
36945,10,176
36949,8,193
36951,9,86
36962,14,164
36963,9,92
36969,7,266
36970,6,75
36977,3,137
36981,2,37
36982,3,156
36985,1,77
36989,6,119
36996,1,63
37003,1,89
37004,3,49
37005,6,45
37009,19,3477
37016,4,108
37019,7,84
37027,1,38
37028,6,93
37032,3,37
37034,2,48
37037,3,31
37039,5,43
37042,3,172
37047,1,86
37048,2,43
37052,15,231
37054,3,409
37060,2,141
37062,7,67
37064,6,69
37070,13,183
37071,7,307
37081,1,86
37085,5,58
37094,8,97
37095,5,118
37098,11,180
37104,2,131
37111,6,103
37113,2,475
37115,12,134
37122,10,103
37125,2,61
37132,7,111
37133,3,113
37134,3,224
37149,9,99
37153,13,343
37154,12,146
37164,6,68
37165,5,115
37168,4,121
37171,12,92
37173,2,135
37176,12,114
37177,11,693
37182,4,101
37183,8,304
37187,3,77
37192,3,59
37193,9,90
37197,1,61
37200,11,128
37201,6,205
37210,7,138
37212,3,91
37222,4,110
37239,4,107
37240,10,81
37241,4,72
37245,9,140
37250,1,62
37253,5,60
37259,9,45
37263,1,112
37265,2,94
37266,2,74
37267,6,157
37268,6,55
37277,3,108
37278,4,116
37281,1,88
37285,1,114
37291,5,35
37295,4,111
37296,4,160
37304,1,107
37307,6,53
37309,12,135
37310,1,90
37322,3,132
37326,3,136
37327,1,46
37334,3,154
37348,4,266
37349,3,69
37350,2,60
37353,16,158
37356,3,67
37358,2,74
37365,6,120
37369,8,154
37372,7,101
37378,5,117
37381,5,483
37389,5,113
37390,7,234
37396,8,130
37400,3,152
37403,9,206
37409,4,122
37411,5,131
37414,4,52
37415,27,282
37419,5,153
37421,7,249
37423,4,49
37427,3,60
37431,3,94
37432,5,530
37433,4,214
37438,3,66
37442,6,125
37449,5,422
37451,4,141
37454,7,78
37466,8,109
37468,3,102
37469,1,121
37473,8,261
37478,2,69
37483,6,160
37484,3,193
37488,4,120
37489,33,9251
37502,12,233
37512,6,80
37517,6,161
37518,2,98
37519,6,128
37522,5,143
37527,4,93
37531,7,96
37533,7,172
37534,4,81
37537,6,678
37540,3,122
37542,5,92
37543,2,144
37550,2,56
37552,4,118
37553,6,462
37560,10,536
37562,7,196
37564,5,575
37566,3,137
37570,29,4965
37572,10,188
37577,3,86
37583,6,98
37588,2,114
37590,4,116
37595,8,70
37598,2,121
37600,2,76
37601,1,91
37607,8,320
37612,2,264
37614,2,56
37618,4,60
37619,1,68
37620,1,71
37621,8,291
37632,6,99
37637,4,64
37641,3,50
37643,1,72
37645,3,76
37646,2,58
37651,2,260
37652,14,158
37653,4,133
37655,2,70
37664,3,60
37668,4,43
37670,8,95
37673,7,82
37674,3,84
37675,2,95
37681,1,75
37683,2,101
37687,7,96
37688,9,833
37691,4,142
37694,2,43
37699,3,1244
37700,2,1249
37701,3,51
37706,10,200
37714,3,53
37715,6,105
37720,8,155
37726,1,60
37727,10,107
37728,10,83
37733,5,53
37738,3,24
37742,3,48
37743,2,150
37747,2,95
37749,18,845
37753,9,65
37764,9,384
37782,7,88
37784,19,6685
37787,10,137
37789,1,61
37794,5,96
37797,10,105
37800,7,67
37802,4,65
37809,4,153
37813,6,134
37814,5,102
37817,6,119
37820,1,1682
37825,3,257
37827,5,281
37831,8,288
37832,2,37
37839,2,91
37847,1,226
37848,3,48
37856,5,64
37858,7,77
37859,12,126
37861,3,80
37863,5,143
37867,6,122
37870,2,93
37873,3,107
37876,9,171
37878,8,86
37882,1,69
37884,6,169
37886,3,201
37889,6,153
37895,2,72
37896,3,110
37901,7,76
37902,6,118
37904,3,88
37905,2,57
37911,2,139
37913,3,66
37915,2,282
37916,3,102
37917,2,79
37919,1,141
37920,11,2200
37927,1,55
37929,5,111
37937,11,121
37956,5,315
37957,1,313
37959,10,168
37962,4,59
37967,4,51
37968,4,324
37979,1,46
37984,2,31
37985,7,120
37988,2,63
37991,3,82
37992,2,49
37997,16,77
37999,6,375
38003,4,112
38006,1,57
38007,4,156
38014,1,175
38015,1,89
38018,3,102
38019,10,1266
38027,2,58
38029,3,115
38035,2,145
38037,3,111
38040,7,156
38043,3,115
38048,5,105
38058,8,94
38067,2,73
38068,2,38
38069,2,83
38080,6,105
38084,9,190
38085,2,126
38093,5,125
38096,6,70
38098,1,136
38101,10,63
38108,8,241
38110,1,77
38111,12,140
38115,1,59
38117,13,1217
38124,7,45
38129,10,119
38130,2,127
38132,12,106
38135,1,162
38149,9,109
38153,1,69
38159,2,112
38161,5,128
38164,5,103
38171,2,55
38173,7,159
38174,6,70
38177,3,454
38184,3,121
38185,2,150
38190,4,85
38193,5,84
38194,3,123
38197,4,103
38198,1,62
38200,4,176
38207,11,97
38212,6,73
38215,2,44
38219,4,79
38224,3,209
38228,4,77
38231,3,102
38233,3,127
38235,1,29
38238,2,56
38239,5,35
38240,6,167
38241,5,112
38243,11,267
38252,9,131
38258,7,185
38264,5,60
38268,9,318
38271,2,40
38272,9,348
38274,8,86
38281,1,54
38285,4,201
38286,12,216
38287,14,72
38292,5,103
38304,4,295
38306,4,75
38311,5,85
38313,6,80
38315,4,57
38316,9,124
38323,6,133
38325,5,97
38333,3,107
38340,1,91
38349,32,11493
38356,4,73
38360,4,152
38362,3,100
38364,2,40
38366,4,53
38371,1,82
38372,3,135
38374,2,94
38378,3,219
38379,2,54
38388,3,39
38389,18,402
38394,4,92
38400,12,78
38403,7,55
38404,11,84
38408,7,66
38410,4,40
38413,26,159
38419,2,71
38424,15,81
38427,7,141
38432,1,230
38433,2,48
38438,1,32
38439,5,80
38441,4,71
38444,9,117
38446,3,70
38451,7,44
38455,9,246
38457,10,87
38462,3,81
38466,5,294
38469,5,57
38471,3,94
38474,1,44
38480,1,30
38484,1,48
38488,5,60
38490,4,100
38491,3,75
38492,9,147
38499,7,134
38502,9,77
38507,7,96
38511,2,125
38512,3,69
38514,4,72
38517,1,30
38518,5,62
38523,7,80
38524,2,93
38525,2,60
38531,4,188
38536,6,73
38540,6,117
38545,4,54
38549,1,32
38553,4,55
38554,1,43
38557,1,34
38561,1,56
38566,9,124
38576,3,62
38577,8,42
38588,2,63
38590,8,130
38598,6,71
38601,4,66
38602,9,97
38605,6,98
38610,1,30
38614,4,207
38615,1,183
38618,13,233
38623,3,66
38625,6,78
38628,6,105
38633,6,115
38634,9,68
38636,11,80
38638,5,70
38646,13,204
38648,4,159
38651,4,38
38654,2,84
38661,3,53
38662,6,100
38671,3,44
38676,1,93
38683,5,83
38688,4,64
38689,1,41
38691,11,98
38693,7,80
38700,6,155
38713,3,71
38723,2,70
38724,5,46
38730,7,135
38732,2,29
38734,3,49
38737,4,73
38742,10,73
38758,4,149
38761,5,151
38764,4,107
38766,1,56
38773,4,74
38777,7,92
38780,8,97
38785,5,67
38787,1,198
38789,11,119
38795,7,93
38798,6,74
38801,19,114
38802,3,76
38803,3,77
38806,5,45
38807,2,62
38808,6,46
38814,10,745
38819,5,173
38826,9,141
38827,3,68
38834,6,268
38836,5,54
38840,9,54
38842,3,55
38846,13,119
38848,2,67
38851,7,125
38853,4,93
38858,4,92
38863,4,81
38866,5,65
38868,1,45
38869,3,41
38882,1,113
38888,4,57
38895,6,76
38899,6,135
38906,7,126
38907,1,85
38910,16,55
38916,7,146
38920,3,65
38923,1,49
38926,7,65
38933,11,288
38935,4,56
38937,2,54
38940,1,34
38941,1,64
38947,1,51
38949,1,69
38955,2,55
38962,5,37
38966,6,111
38968,4,57
38977,3,111
38982,3,87
38986,11,80
38987,6,117
38989,11,114
38991,4,100
38998,5,89
39003,6,95
39010,1,157
39012,9,238
39018,5,67
39020,2,36
39024,5,100
39028,3,65
39030,5,182
39032,5,117
39037,6,184
39039,3,46
39043,3,74
39052,5,132
39053,2,41
39055,2,30
39056,1,27
39057,2,53
39060,2,48
39066,2,60
39075,2,44
39076,1,11
39079,1,44
39082,2,67
39086,2,47
39087,2,90
39095,3,63
39110,8,71
39111,3,55
39115,5,283
39116,1,55
39119,5,65
39122,3,61
39125,11,63
39126,5,31
39127,10,49
39130,5,40
39132,6,126
39135,1,42
39136,2,72
39144,3,185
39145,4,48
39146,1,192
39160,3,56
39181,2,57
39183,7,1849
39189,3,47
39191,6,111
39192,2,35
39210,3,45
39215,1,75
39223,13,55
39225,3,56
39229,1,40
39244,8,64
39251,1,43
39259,2,44
39263,1,55
39266,3,77
39269,2,18
39294,2,7
39300,1,3
