	Id	TotalCm	ViewCount
930	4046	1.0	1101.0
931	4055	3.0	4870.0
932	4058	4.0	4892.0
933	4068	5.0	1920.0
934	4074	6.0	29093.0
935	4087	4.0	625.0
936	4091	4.0	440.0
937	4095	7.0	6744.0
938	4096	7.0	2337.0
939	4107	1.0	91.0
940	4110	13.0	1837.0
941	4111	5.0	21143.0
942	4122	16.0	20378.0
943	4124	12.0	20602.0
944	4129	1.0	2065.0
945	4130	6.0	8528.0
946	4131	5.0	2222.0
947	4135	2.0	18232.0
948	4142	10.0	3121.0
949	4147	14.0	4003.0
950	4160	6.0	268.0
951	4162	10.0	510.0
952	4170	10.0	247.0
953	4171	19.0	285.0
954	4177	3.0	96.0
955	4179	8.0	6137.0
956	4184	1.0	310.0
957	4188	7.0	123.0
958	4192	3.0	2306.0
959	4197	20.0	18383.0
960	4212	3.0	108.0
961	4214	4.0	428.0
962	4217	16.0	11519.0
963	4223	3.0	1711.0
964	4236	3.0	114.0
965	4239	3.0	322.0
966	4240	18.0	15569.0
967	4241	6.0	50329.0
968	4246	6.0	1408.0
969	4247	3.0	1956.0
970	4251	8.0	6573.0
971	4257	11.0	10266.0
972	4262	3.0	2316.0
973	4265	7.0	234.0
974	4267	2.0	284.0
975	4269	18.0	5375.0
976	4283	15.0	2817.0
977	4284	2.0	1488.0
978	4285	7.0	146.0
979	4288	7.0	4172.0
980	4291	6.0	577.0
981	4292	1.0	199.0
982	4296	6.0	3420.0
983	4297	2.0	138.0
984	4301	5.0	9812.0
985	4303	5.0	4705.0
986	4304	4.0	831.0
987	4310	14.0	1134.0
988	4312	4.0	69.0
989	4321	3.0	480.0
990	4324	13.0	6194.0
991	4328	20.0	5227.0
992	4342	4.0	2399.0
993	4345	6.0	444.0
994	4346	6.0	254.0
995	4347	14.0	2034.0
996	4354	7.0	313.0
997	4358	11.0	165625.0
998	4359	8.0	1321.0
999	4368	16.0	9042.0
1000	4374	7.0	6960.0
1001	4378	14.0	7277.0
1002	4379	5.0	1320.0
1003	4387	7.0	250.0
1004	4388	3.0	3313.0
1005	4391	7.0	16916.0
1006	4393	4.0	1372.0
1007	4394	5.0	901.0
