	Id	TotalCm	ViewCount
2298	17829	7	418.0
2299	17848	36	10049.0
2300	17852	11	937.0
2301	17856	30	21680.0
2302	17862	7	626.0
2303	17869	50	25458.0
2304	17898	7	1422.0
2305	17905	3	560.0
2306	17908	7	332.0
2307	17915	26	13769.0
2308	17935	9	1769.0
2309	17940	10	1011.0
2310	17950	8	223.0
2311	17953	8	2053.0
2312	17977	9	1404.0
2313	17982	9	600.0
2314	17985	11	727.0
2315	17993	32	7760.0
2316	18010	11	470.0
2317	18012	11	1760.0
2318	18014	6	576.0
2319	18028	4	315.0
2320	18036	11	1098.0
2321	18041	6	1082.0
2322	18050	2	812.0
2323	18056	8	1000.0
2324	18061	10	534.0
2325	18063	8	1004.0
2326	18079	5	533.0
2327	18087	2	1814.0
2328	18091	20	15505.0
2329	18092	4	422.0
2330	18095	38	9925.0
2331	18103	39	37468.0
2332	18107	3	335.0
2333	18108	19	743.0
2334	18115	4	432.0
2335	18135	6	397.0
2336	18147	21	1742.0
2337	18155	9	1161.0
2338	18163	11	1599.0
2339	18180	35	935.0
2340	18184	14	2321.0
2341	18193	7	511.0
2342	18195	10	1098.0
2343	18196	9	1214.0
2344	18199	9	401.0
2345	18203	36	24378.0
2346	18222	14	1152.0
2347	18224	8	723.0
2348	18230	9	2494.0
2349	18236	12	2672.0
2350	18243	7	1384.0
2351	18251	10	528.0
2352	18256	15	620.0
2353	18257	20	10326.0
2354	18262	20	2052.0
2355	18265	32	9639.0
2356	18271	10	4440.0
2357	18284	15	968.0
2358	18285	19	10615.0
2359	18300	10	1129.0
2360	18302	7	1194.0
2361	18305	17	1152.0
2362	18324	7	375.0
2363	18333	2	290.0
2364	18339	3	424.0
2365	18345	12	1620.0
2366	18347	27	20738.0
2367	18353	2	417.0
2368	18362	7	1149.0
2369	18363	15	988.0
2370	18364	6	432.0
2371	18373	5	912.0
2372	18375	37	20292.0
2373	18376	18	752.0
2374	18379	12	363.0
2375	18386	40	19571.0
2376	18389	7	770.0
2377	18403	13	1214.0
2378	18405	7	337.0
2379	18420	8	757.0
2380	18424	3	225.0
2381	18428	13	755.0
2382	18436	12	723.0
2383	18440	12	3145.0
2384	18444	11	1132.0
2385	18463	8	278.0
2386	18468	18	20766.0
2387	18470	5	1229.0
2388	18473	12	924.0
2389	18480	11	363.0
2390	18495	13	1462.0
2391	18499	9	605.0
2392	18501	24	25608.0
2393	18518	35	20102.0
2394	18521	12	800.0
2395	18535	3	472.0
2396	18548	20	978.0
2397	18554	4	485.0
2398	18564	6	446.0
2399	18570	5	362.0
2400	18574	6	603.0
2401	18575	7	4488.0
2402	18581	12	674.0
2403	18583	6	781.0
2404	18592	10	8053.0
2405	18604	8	471.0
2406	18607	23	12771.0
2407	18612	13	844.0
2408	18621	2	294.0
2409	18622	1	504.0
2410	18628	8	1022.0
2411	18629	4	419.0
2412	18642	1	176.0
2413	18643	14	14387.0
2414	18644	1	502.0
2415	18650	40	39792.0
2416	18651	4	506.0
2417	18672	3	623.0
2418	18689	8	635.0
2419	18691	6	628.0
2420	18692	18	1231.0
2421	18698	4	123.0
2422	18706	6	1846.0
2423	18712	5	482.0
2424	18714	2	522.0
2425	18719	4	433.0
2426	18722	10	1922.0
2427	18724	2	273.0
2428	18725	2	514.0
2429	18727	8	714.0
2430	18731	8	19289.0
2431	18735	11	931.0
2432	18737	4	376.0
2433	18741	13	11749.0
2434	18748	9	369.0
2435	18750	6	338.0
2436	18751	2	1089.0
2437	18756	35	40211.0
2438	18773	19	1288.0
2439	18788	6	322.0
2440	18804	3	486.0
2441	18808	10	995.0
2442	18812	20	24038.0
2443	18831	7	418.0
2444	18844	7	277.0
2445	18850	2	319.0
2446	18852	11	878.0
2447	18858	20	5566.0
2448	18866	1	1512.0
2449	18868	3	504.0
2450	18873	2	491.0
2451	18874	12	848.0
2452	18877	14	1260.0
2453	18881	18	5282.0
2454	18888	4	488.0
2455	18894	16	26523.0
2456	18914	5	141.0
2457	18915	2	379.0
2458	18919	14	706.0
2459	18921	5	353.0
2460	18923	7	464.0
2461	18928	26	7468.0
2462	18937	11	4325.0
2463	18948	3	1188.0
2464	18952	8	841.0
2465	18967	4	472.0
2466	18978	9	473.0
2467	18996	8	751.0
2468	19012	2	584.0
2469	19021	6	714.0
2470	19026	14	666.0
2471	19034	5	11917.0
2472	19035	5	274.0
2473	19041	1	820.0
2474	19048	13	895.0
2475	19052	9	632.0
2476	19056	9	1023.0
2477	19062	3	6043.0
2478	19064	7	11069.0
2479	19072	10	477.0
2480	19074	5	365.0
2481	19075	6	423.0
2482	19082	6	1456.0
2483	19091	7	367.0
2484	19104	5	589.0
2485	19107	12	709.0
2486	19112	10	322.0
2487	19119	3	1029.0
2488	19120	9	1228.0
2489	19130	21	917.0
2490	19137	7	695.0
2491	19141	18	15733.0
2492	19142	24	24822.0
2493	19148	8	662.0
2494	19153	3	6431.0
2495	19154	5	759.0
2496	19186	3	600.0
2497	19194	2	237.0
2498	19202	2	373.0
2499	19206	17	1053.0
2500	19209	5	1343.0
2501	19213	29	12241.0
2502	19220	8	597.0
2503	19235	10	922.0
2504	19236	6	3384.0
2505	19248	16	7525.0
2506	19271	12	5326.0
2507	19279	22	21923.0
2508	19283	28	20330.0
2509	19290	15	6041.0
2510	19296	8	633.0
2511	19302	8	580.0
2512	19326	13	1248.0
2513	19331	1	245.0
2514	19334	15	6043.0
2515	19346	9	493.0
2516	19355	27	10867.0
2517	19356	11	1463.0
2518	19358	6	571.0
2519	19360	13	14270.0
2520	19380	13	616.0
2521	19387	6	784.0
2522	19390	3	714.0
2523	19396	8	616.0
2524	19410	2	292.0
2525	19412	18	772.0
2526	19415	13	1076.0
2527	19429	12	2181.0
2528	19434	7	534.0
2529	19441	5	649.0
2530	19451	15	699.0
2531	19462	9	1130.0
2532	19475	9	1255.0
2533	19484	9	773.0
2534	19488	5	927.0
2535	19489	5	484.0
2536	19490	14	373.0
2537	19497	14	2365.0
2538	19501	7	299.0
2539	19507	11	402.0
2540	19509	5	456.0
2541	19511	6	565.0
2542	19512	13	1791.0
2543	19527	5	708.0
2544	19536	3	478.0
2545	19543	3	260.0
2546	19544	12	692.0
2547	19546	7	303.0
2548	19547	8	585.0
2549	19558	7	410.0
2550	19564	4	551.0
2551	19569	1	210.0
2552	19570	6	613.0
2553	19578	4	357.0
2554	19582	8	463.0
2555	19584	8	159.0
2556	19587	6	409.0
2557	19590	16	787.0
2558	19591	10	500.0
2559	19595	10	735.0
2560	19598	7	296.0
2561	19601	2	722.0
2562	19603	10	769.0
2563	19609	15	724.0
2564	19612	3	690.0
2565	19613	4	618.0
2566	19615	4	1364.0
2567	19624	12	512.0
2568	19626	10	954.0
2569	19630	2	1266.0
2570	19637	2	477.0
2571	19640	5	1252.0
2572	19643	9	984.0
2573	19644	3	291.0
2574	19645	7	919.0
2575	19652	4	227.0
2576	19654	10	569.0
2577	19660	2	545.0
2578	19672	5	863.0
2579	19675	3	213.0
2580	19685	8	1201.0
2581	19694	3	472.0
2582	19697	8	586.0
2583	19700	7	354.0
2584	19703	6	261.0
2585	19706	6	357.0
2586	19715	2	208.0
2587	19721	7	548.0
2588	19728	11	519.0
2589	19729	14	1360.0
2590	19731	2	388.0
2591	19736	5	291.0
2592	19737	8	1827.0
2593	19740	5	714.0
2594	19746	10	775.0
2595	19751	5	418.0
2596	19755	24	1170.0
2597	19760	13	1254.0
2598	19780	5	1142.0
2599	19783	4	295.0
2600	19787	6	277.0
2601	19791	6	626.0
2602	19798	3	245.0
2603	19801	14	548.0
2604	19805	9	970.0
2605	19807	5	531.0
2606	19814	5	360.0
2607	19825	8	359.0
2608	19826	12	1207.0
2609	19831	7	467.0
2610	19841	7	655.0
2611	19844	10	448.0
2612	19845	9	1015.0
2613	19852	7	475.0
2614	19855	11	497.0
2615	19856	6	311.0
2616	19861	9	910.0
2617	19866	13	862.0
2618	19868	2	448.0
2619	19871	12	552.0
2620	19883	8	518.0
2621	19887	11	773.0
2622	19905	5	187.0
2623	19907	11	946.0
2624	19914	5	396.0
2625	19916	1	305.0
2626	19918	3	213.0
2627	19920	10	435.0
2628	19926	10	681.0
2629	19932	9	1492.0
2630	19934	4	624.0
2631	19951	3	527.0
2632	19958	7	713.0
2633	19966	8	170.0
2634	19970	6	424.0
2635	19976	9	821.0
2636	19982	4	376.0
2637	19985	7	714.0
2638	19989	2	151.0
2639	19996	11	584.0
2640	19998	5	441.0
2641	19999	6	551.0
2642	20008	9	380.0
2643	20010	8	428.0
2644	20012	6	427.0
2645	20019	15	1233.0
2646	20022	25	606.0
2647	20023	5	265.0
2648	20027	18	634.0
2649	20031	7	408.0
2650	20032	6	434.0
2651	20042	3	934.0
2652	20058	7	566.0
2653	20071	5	472.0
2654	20073	9	303.0
2655	20077	13	644.0
2656	20085	3	188.0
2657	20088	16	318.0
2658	20091	2	235.0
2659	20104	3	54.0
